"","Acc_Index","Vehicle_Reference","Casualty_Reference","Casualty_Class","Sex_of_Casualty","Age_Band_of_Casualty","Casualty_Severity","Pedestrian_Location","Pedestrian_Movement","Car_Passenger","Bus_or_Coach_Passenger","Pedestrian_Road_Maintenance_Worker","Casualty_Type","Casualty_Home_Area_Type"
"30617","201501ZD31050",2,1,1,1,9,3,0,0,0,0,0,9,1
"30618","201501ZD31051",2,1,1,1,7,3,0,0,0,0,0,3,1
"30619","201501ZD31052",1,1,2,2,6,3,0,0,2,0,0,8,1
"30620","201501ZD31053",2,1,1,1,7,2,0,0,0,0,0,1,1
"306211","201501ZD31054",1,1,1,2,6,3,0,0,0,0,0,9,1
"30622","201501ZD31055",1,1,3,2,6,3,1,1,0,0,2,0,1
"30623","201501ZD31056",1,1,1,1,7,3,0,0,0,0,0,9,1
"30624","201501ZD31057",2,1,1,2,6,3,0,0,0,0,0,9,-1
"30625","201501ZD31057",2,2,2,2,4,3,0,0,1,0,0,9,-1
"30626","201501ZD31058",1,1,1,1,6,3,0,0,0,0,0,9,1
"30627","201501ZD31058",1,2,2,2,-1,3,0,0,1,0,0,9,-1
"30628","201501ZD31060",1,1,1,1,6,3,0,0,0,0,0,1,1
"30629","201501ZD31061",1,1,3,1,5,3,9,9,0,0,2,0,1
"30630","201501ZD31062",1,1,1,1,4,3,0,0,0,0,0,9,1
"30631","201501ZD31062",2,2,2,2,1,3,0,0,2,0,0,9,-1
"30632","201501ZD31062",2,3,2,2,5,3,0,0,1,0,0,9,-1
"30633","201501ZD31064",2,1,1,2,4,3,0,0,0,0,0,9,1
"30634","201501ZD31064",2,2,2,2,7,3,0,0,1,0,0,9,1
"30635","201501ZD31065",1,1,3,1,3,3,5,4,0,0,2,0,1
"30636","201501ZD31066",1,1,1,2,5,3,0,0,0,0,0,9,1
"30637","201501ZD31068",1,1,1,2,8,3,0,0,0,0,0,9,1
"30638","201501ZD31068",1,2,2,2,4,3,0,0,1,0,0,9,1
"30639","201501ZD31068",3,3,1,1,7,3,0,0,0,0,0,9,1
"30640","201501ZD31070",1,1,2,2,8,3,0,0,1,0,0,9,-1
"30641","201501ZD31070",2,2,1,1,7,3,0,0,0,0,0,9,-1
"30642","201501ZD31070",2,3,2,2,7,2,0,0,1,0,0,9,-1
"30643","201501ZD31073",1,1,1,2,5,3,0,0,0,0,0,9,1
"30644","201501ZD31074",1,1,3,2,9,3,5,3,0,0,2,0,-1
"30645","201501ZD31075",1,1,1,1,4,3,0,0,0,0,0,9,-1
"30646","201501ZD31075",1,2,2,2,4,3,0,0,1,0,0,9,-1
"30647","201501ZD31076",1,1,2,2,5,3,0,0,1,0,0,9,1
"30648","201501ZD31077",1,1,3,1,5,3,1,3,0,0,2,0,1
"30649","201501ZD31078",2,1,1,1,8,2,0,0,0,0,0,1,2
"30650","201501ZD31080",2,1,1,1,9,3,0,0,0,0,0,9,1
"30651","201501ZD31084",1,1,1,2,5,3,0,0,0,0,0,9,1
"30652","201501ZD31085",1,1,1,2,7,3,0,0,0,0,0,9,1
"30653","201501ZD31085",1,2,2,2,8,3,0,0,1,0,0,9,-1
"30654","201501ZD31085",1,3,2,2,2,3,0,0,2,0,0,9,-1
"30655","201501ZD31085",1,4,2,2,3,3,0,0,2,0,0,9,-1
"30656","201501ZD31086",1,1,3,2,6,3,1,1,0,0,2,0,1
"30657","201501ZD31087",2,1,1,1,4,3,0,0,0,0,0,3,1
"30658","201501ZD31088",1,1,1,1,6,3,0,0,0,0,0,9,1
"30659","201501ZD31089",1,1,1,2,8,3,0,0,0,0,0,9,1
"30661","201501ZD31091",2,1,1,1,4,3,0,0,0,0,0,2,1
"30662","201501ZD31092",1,1,3,2,5,3,1,3,0,0,2,0,-1
"30663","201501ZD31093",1,1,1,1,-1,3,0,0,0,0,0,3,-1
"30664","201501ZD31097",2,1,1,2,8,3,0,0,0,0,0,9,-1
"30665","201501ZD31098",1,1,1,2,7,3,0,0,0,0,0,9,1
"30666","201501ZD31098",1,2,2,1,8,3,0,0,1,0,0,9,1
"30667","201501ZD31099",1,1,1,2,8,3,0,0,0,0,0,9,1
"30668","201501ZD31101",2,1,1,1,8,3,0,0,0,0,0,9,1
"30669","201501ZD31102",2,1,1,1,7,3,0,0,0,0,0,9,1
"30670","201501ZD31105",1,1,3,2,4,3,1,1,0,0,2,0,1
"30671","201501ZD31107",1,1,1,2,4,3,0,0,0,0,0,9,1
"30672","201501ZD31107",1,2,2,1,4,3,0,0,1,0,0,9,1
"30673","201501ZD31108",1,1,1,2,8,3,0,0,0,0,0,9,1
"306741","201501ZD31110",2,1,1,2,5,3,0,0,0,0,0,9,1
"30675","201501ZD31111",1,1,1,1,10,3,0,0,0,0,0,9,1
"30676","201501ZD31111",1,2,2,2,11,3,0,0,1,0,0,9,-1
"30677","201501ZD31112",1,1,3,2,9,3,5,2,0,0,2,0,1
"30678","201501ZD31113",1,1,1,2,7,3,0,0,0,0,0,9,1
"30679","201501ZD31113",2,2,1,2,6,3,0,0,0,0,0,9,1
"30680","201501ZD31113",2,3,2,1,3,3,0,0,1,0,0,9,1
"30681","201501ZD31114",1,1,1,1,7,3,0,0,0,0,0,9,-1
"30682","201501ZD31114",1,4,2,1,7,3,0,0,1,0,0,9,-1
"30683","201501ZD31114",2,2,1,1,9,3,0,0,0,0,0,9,-1
"30684","201501ZD31114",2,5,2,2,9,3,0,0,1,0,0,9,-1
"30685","201501ZD31114",3,3,1,1,7,3,0,0,0,0,0,21,2
"30686","201501ZD31115",1,1,3,2,7,2,5,3,0,0,2,0,1
"30687","201501ZD31119",1,1,3,2,8,3,5,3,0,0,2,0,-1
"30688","201501ZD31120",2,1,1,2,6,3,0,0,0,0,0,9,1
"30689","201501ZD31121",2,1,1,2,6,3,0,0,0,0,0,9,1
"30690","201501ZD31122",1,1,3,1,10,3,5,1,0,0,2,0,-1
"30691","201501ZD31125",1,1,3,1,4,3,4,3,0,0,2,0,1
"30692","201501ZD31126",1,1,1,1,6,3,0,0,0,0,0,9,1
"30693","201501ZD31126",2,2,1,1,7,3,0,0,0,0,0,9,1
"30694","201501ZD31127",1,1,3,1,5,3,5,1,0,0,2,0,1
"30696","201501ZD31129",2,1,1,1,6,3,0,0,0,0,0,9,1
"30697","201501ZD31130",1,1,1,1,6,3,0,0,0,0,0,1,1
"30698","201501ZD31131",2,1,1,1,4,3,0,0,0,0,0,1,1
"30699","201501ZD31132",2,1,1,1,8,3,0,0,0,0,0,9,1
"30700","201501ZD31134",1,1,1,1,5,3,0,0,0,0,0,3,1
"30701","201501ZD31136",1,1,3,1,-1,2,5,2,0,0,2,0,-1
"30702","201501ZD31137",1,1,1,1,7,3,0,0,0,0,0,3,-1
"30703","201501ZD31140",2,1,1,1,8,3,0,0,0,0,0,9,1
"30704","201501ZD31141",1,1,1,2,5,3,0,0,0,0,0,9,1
"30705","201501ZD31142",1,1,1,1,9,3,0,0,0,0,0,9,1
"30706","201501ZD31143",1,1,3,1,8,3,5,3,0,0,2,0,-1
"30707","201501ZD31155",1,1,3,2,7,2,6,9,0,0,2,0,1
"30708","201501ZD31155",1,2,3,2,6,3,6,9,0,0,2,0,-1
"30709","201501ZD31158",1,1,1,1,6,3,0,0,0,0,0,3,1
"30710","201501ZD39010",1,1,2,2,7,3,0,0,1,0,0,9,1
"30711","201501ZD39013",1,1,1,1,8,3,0,0,0,0,0,9,1
"30712","201501ZD39013",1,2,2,2,3,3,0,0,1,0,0,9,-1
"30713","201501ZD39064",1,1,3,1,3,2,1,3,0,0,2,0,-1
"30714","201501ZD39069",1,1,1,1,8,2,0,0,0,0,0,9,1
"30715","201501ZD39076",1,1,3,2,9,3,5,4,0,0,2,0,1
"30716","201501ZD39079",1,1,1,2,4,3,0,0,0,0,0,9,1
"30717","201501ZD39079",1,2,2,1,5,3,0,0,1,0,0,9,1
"30718","201501ZD39153",1,1,3,2,-1,3,1,1,0,0,2,0,-1
"30719","201501ZD39162",1,1,3,1,8,3,1,1,0,0,2,0,1
"30720","201501ZD39211",1,1,1,1,6,3,0,0,0,0,0,9,1
"30721","201501ZD39211",2,2,1,2,6,3,0,0,0,0,0,9,1
"30722","201501ZD39241",1,1,1,1,8,3,0,0,0,0,0,9,1
"30723","201501ZD39264",2,1,1,1,8,3,0,0,0,0,0,9,1
"30773","201501ZT80073",1,1,1,2,5,3,0,0,0,0,0,9,1
"30792","201501ZT80098",2,1,1,2,5,3,0,0,0,0,0,9,1
"30835","201501ZT80149",2,1,1,2,6,3,0,0,0,0,0,9,1
"30842","201501ZT80155",1,1,3,2,8,3,5,1,0,0,2,0,1
"30994","201501ZT80326",2,1,1,1,4,3,0,0,0,0,0,2,1
"31064","201501ZT80392",1,1,3,1,6,3,6,9,0,0,2,0,1
"31065","201501ZT80393",1,1,1,2,7,3,0,0,0,0,0,9,-1
"31075","201501ZT80407",2,1,1,2,7,3,0,0,0,0,0,9,1
"31076","201501ZT80407",2,2,2,2,2,3,0,0,2,0,0,9,-1
"115934","20154100C0001",1,1,3,1,6,2,5,1,0,0,0,0,-1
"115935","20154100C0011",1,1,3,2,4,2,5,1,0,0,0,0,1
"115937","20154100C0021",2,1,1,1,8,3,0,0,0,0,0,9,1
"115938","20154100C0021",2,2,2,1,6,3,0,0,1,0,0,9,1
"115939","20154100C0025",2,1,1,1,4,3,0,0,0,0,0,3,1
"115940","20154100C0030",1,1,1,2,7,3,0,0,0,0,0,9,1
"115941","20154100C0030",2,2,1,2,8,3,0,0,0,0,0,1,1
"115943","20154100C0043",1,1,3,2,3,3,5,1,0,0,0,0,1
"115946","20154100C0047",1,1,3,2,7,3,5,1,0,0,0,0,1
"115947","20154100C0055",2,1,1,1,9,3,0,0,0,0,0,9,2
"115950","20154100C0074",2,1,1,1,4,3,0,0,0,0,0,9,1
"115951","20154100C0074",2,2,2,1,4,3,0,0,1,0,0,9,-1
"115952","20154100C0074",2,3,2,2,4,3,0,0,2,0,0,9,-1
"115954","20154100C0080",1,1,1,1,8,3,0,0,0,0,0,9,1
"115955","20154100C0083",1,1,1,1,5,3,0,0,0,0,0,5,1
"115957","20154100C0092",2,1,3,2,6,3,9,9,0,0,0,0,1
"115958","20154100C0093",2,1,1,1,3,3,0,0,0,0,0,1,-1
"115960","20154100C0099",2,1,2,2,3,3,0,0,1,0,0,9,1
"115961","20154100C0101",1,1,1,2,8,3,0,0,0,0,0,9,1
"115962","20154100C0103",1,1,3,2,8,3,5,1,0,0,0,0,1
"115966","20154100C0105",2,1,1,1,8,3,0,0,0,0,0,9,1
"115967","20154100C0105",2,2,2,1,8,3,0,0,1,0,0,9,1
"115971","20154100C0111",2,1,1,1,7,3,0,0,0,0,0,9,1
"115973","20154100C0126",2,1,1,1,6,3,0,0,0,0,0,19,1
"115974","20154100C0131",1,1,3,1,4,3,1,1,0,0,0,0,1
"115975","20154100C0133",1,1,2,1,5,3,0,0,1,0,0,9,1
"115976","20154100C0135",1,1,3,2,7,3,5,3,0,0,0,0,1
"115978","20154100C0152",2,1,1,1,4,3,0,0,0,0,0,3,1
"115979","20154100C0154",2,1,1,1,7,3,0,0,0,0,0,5,1
"115981","20154100C0159",1,1,3,1,3,2,5,3,0,0,0,0,1
"115985","20154100C0182",1,1,1,1,6,3,0,0,0,0,0,9,1
"115988","20154100C0189",1,1,1,1,4,3,0,0,0,0,0,9,-1
"115989","20154100C0189",2,2,1,1,6,3,0,0,0,0,0,9,-1
"115990","20154100C0193",2,1,2,2,11,3,0,0,0,4,0,11,-1
"115991","20154100C0194",2,1,1,1,7,3,0,0,0,0,0,9,1
"115992","20154100C0201",1,1,1,1,6,3,0,0,0,0,0,9,1
"115993","20154100C0201",2,2,2,2,6,3,0,0,0,4,0,11,-1
"115994","20154100C0202",2,1,1,2,5,3,0,0,0,0,0,9,1
"115995","20154100C0202",2,2,2,2,5,3,0,0,1,0,0,9,1
"115996","20154100C0202",2,3,2,2,5,3,0,0,2,0,0,9,1
"115997","20154100C0207",1,1,3,2,8,3,5,3,0,0,0,0,1
"115998","20154100C0210",1,1,1,1,7,2,0,0,0,0,0,1,1
"115999","20154100C0211",2,1,1,2,7,3,0,0,0,0,0,9,1
"116000","20154100C0213",1,1,1,1,6,2,0,0,0,0,0,4,1
"116001","20154100C0213",1,2,3,1,5,3,1,1,0,0,0,0,1
"116002","20154100C0216",1,1,3,2,4,3,4,1,0,0,0,0,1
"116006","20154100C0237",2,1,1,1,6,3,0,0,0,0,0,9,1
"116009","20154100C0247",1,1,3,2,7,3,10,9,0,0,0,0,1
"116011","20154100C0251",2,1,1,1,8,3,0,0,0,0,0,1,1
"116012","20154100C0259",2,1,1,2,6,3,0,0,0,0,0,9,1
"116014","20154100C0265",2,1,1,1,8,3,0,0,0,0,0,9,1
"116016","20154100C0284",1,1,1,2,6,3,0,0,0,0,0,9,1
"116017","20154100C0300",1,1,3,2,6,3,5,1,0,0,0,0,1
"116020","20154100C0307",1,1,1,1,5,3,0,0,0,0,0,9,1
"116021","20154100C0307",2,2,1,2,5,3,0,0,0,0,0,9,1
"116022","20154100C0308",1,1,3,1,3,3,1,4,0,0,0,0,1
"116024","20154100C0311",2,1,1,1,7,3,0,0,0,0,0,5,1
"116025","20154100C0315",2,1,1,2,7,3,0,0,0,0,0,9,1
"116027","20154100C0317",2,1,1,1,6,3,0,0,0,0,0,1,1
"116029","20154100C0320",1,1,3,1,5,3,10,9,0,0,0,0,1
"116030","20154100C0321",1,1,3,2,1,3,5,1,0,0,0,0,1
"116031","20154100C0322",1,1,1,1,5,3,0,0,0,0,0,3,1
"116033","20154100C0333",2,1,1,1,8,3,0,0,0,0,0,1,1
"116035","20154100C0347",4,1,1,2,7,3,0,0,0,0,0,9,1
"116036","20154100C0348",1,1,1,1,5,3,0,0,0,0,0,4,1
"116037","20154100C0348",2,2,2,2,7,3,0,0,1,0,0,9,1
"116039","20154100C0356",1,1,1,1,6,3,0,0,0,0,0,5,1
"116040","20154100C0362",2,1,1,2,4,3,0,0,0,0,0,9,1
"116042","20154100C0369",1,1,3,1,9,3,4,1,0,0,0,0,1
"116043","20154100C0369",1,2,2,2,7,3,0,0,1,0,0,8,1
"116044","20154100C0370",2,1,1,1,4,3,0,0,0,0,0,3,1
"116052","20154100C0389",2,1,1,1,6,3,0,0,0,0,0,9,1
"116053","20154100C0394",1,1,3,2,3,3,1,3,0,0,0,0,1
"116060","20154100C0416",2,1,1,1,7,2,0,0,0,0,0,1,1
"116067","20154100C0433",2,1,1,1,4,3,0,0,0,0,0,9,1
"116068","20154100C0438",2,1,1,1,4,3,0,0,0,0,0,1,1
"116072","20154100C0449",1,1,1,1,6,3,0,0,0,0,0,3,1
"116073","20154100C0451",1,1,3,1,11,2,6,9,0,0,0,0,1
"116074","20154100C0454",1,1,1,2,4,2,0,0,0,0,0,9,-1
"116078","20154100C0471",1,1,1,1,5,3,0,0,0,0,0,1,1
"116079","20154100C0471",1,2,2,2,5,3,0,0,0,0,0,1,1
"116084","20154100C0486",2,1,1,1,8,3,0,0,0,0,0,5,1
"116085","20154100C0487",3,1,2,1,5,3,0,0,1,0,0,9,1
"116087","20154100C0492",2,1,1,1,6,3,0,0,0,0,0,1,1
"116088","20154100C0494",1,1,1,2,11,3,0,0,0,0,0,9,1
"116089","20154100C0499",1,1,3,1,8,3,6,9,0,0,0,0,1
"116092","20154100C0512",4,1,1,2,8,3,0,0,0,0,0,9,1
"116093","20154100C0513",1,1,1,1,4,3,0,0,0,0,0,1,1
"116094","20154100C0516",2,1,1,1,4,3,0,0,0,0,0,9,1
"116095","20154100C0516",2,2,2,2,4,3,0,0,1,0,0,9,1
"116096","20154100C0522",1,1,3,1,8,3,5,1,0,0,0,0,1
"116100","20154100C0524",1,1,3,1,10,2,10,9,0,0,0,0,1
"116101","20154100C0526",1,1,3,1,6,2,5,1,0,0,0,0,1
"116110","20154100C0539",1,1,2,1,4,2,0,0,1,0,0,9,-1
"116111","20154100C0540",1,1,3,1,3,3,5,1,0,0,0,0,1
"116112","20154100C0540",1,2,3,1,3,3,5,1,0,0,0,0,1
"116113","20154100C0542",2,1,1,1,6,3,0,0,0,0,0,1,1
"116114","20154100C0545",1,1,3,2,6,2,5,3,0,0,0,0,1
"116115","20154100C0545",2,2,1,1,4,3,0,0,0,0,0,3,1
"116116","20154100C0545",3,3,1,1,4,3,0,0,0,0,0,3,1
"116119","20154100C0550",1,1,1,1,6,3,0,0,0,0,0,3,1
"116120","20154100C0556",1,1,3,2,7,3,5,3,0,0,0,0,1
"116121","20154100C0559",1,1,1,2,5,3,0,0,0,0,0,9,1
"116122","20154100C0560",1,1,1,1,8,3,0,0,0,0,0,1,1
"116132","20154100C0595",2,1,1,2,6,3,0,0,0,0,0,9,1
"116139","20154100C0617",2,1,1,1,6,3,0,0,0,0,0,4,3
"116141","20154100C0625",2,1,1,1,6,3,0,0,0,0,0,1,1
"116145","20154100C0633",2,1,1,1,8,3,0,0,0,0,0,1,1
"116146","20154100C0634",1,1,1,2,6,3,0,0,0,0,0,9,1
"116147","20154100C0635",2,1,1,1,8,3,0,0,0,0,0,19,2
"116148","20154100C0636",1,1,2,2,1,3,0,0,2,0,0,9,1
"116149","20154100C0636",2,2,1,2,5,3,0,0,0,0,0,9,1
"116150","20154100C0639",2,1,2,1,9,3,0,0,1,0,0,9,1
"116151","20154100C0643",2,1,2,2,4,3,0,0,2,0,0,9,1
"116152","20154100C0645",2,1,1,1,6,3,0,0,0,0,0,1,1
"116154","20154100C0653",2,1,1,1,6,3,0,0,0,0,0,9,1
"116155","20154100C0658",1,1,3,2,11,2,10,9,0,0,0,0,1
"116164","20154100C0669",2,1,1,2,8,3,0,0,0,0,0,9,1
"116165","20154100C0670",1,1,1,1,4,3,0,0,0,0,0,9,1
"116166","20154100C0670",1,2,2,1,4,3,0,0,1,0,0,9,1
"116167","20154100C0671",1,1,1,1,8,3,0,0,0,0,0,1,1
"116168","20154100C0675",1,1,3,1,6,3,6,9,0,0,0,0,1
"116170","20154100C0681",2,1,1,1,3,3,0,0,0,0,0,1,1
"116171","20154100C0682",2,1,1,2,5,3,0,0,0,0,0,9,2
"116172","20154100C0684",2,1,1,2,8,3,0,0,0,0,0,9,1
"116173","20154100C0688",2,1,1,1,6,3,0,0,0,0,0,9,1
"116174","20154100C0692",1,1,3,2,3,3,4,3,0,0,0,0,1
"116175","20154100C0693",2,1,1,2,6,3,0,0,0,0,0,9,1
"116183","20154100C0713",2,1,1,1,6,3,0,0,0,0,0,5,1
"116187","20154100C0730",2,1,1,1,8,3,0,0,0,0,0,9,1
"116188","20154100C0731",1,1,1,2,7,3,0,0,0,0,0,9,1
"116189","20154100C0731",2,2,1,2,5,3,0,0,0,0,0,9,1
"116195","20154100C0744",2,1,1,1,11,3,0,0,0,0,0,9,1
"116198","20154100C0751",2,1,1,1,11,3,0,0,0,0,0,9,1
"116202","20154100C0765",1,1,1,2,9,3,0,0,0,0,0,9,1
"116203","20154100C0774",2,1,1,1,8,3,0,0,0,0,0,9,1
"116204","20154100C0776",2,1,1,1,6,3,0,0,0,0,0,9,1
"116206","20154100C0780",2,1,1,2,7,3,0,0,0,0,0,9,1
"116207","20154100C0784",2,1,1,1,6,3,0,0,0,0,0,1,1
"116210","20154100C0791",2,1,1,1,7,3,0,0,0,0,0,5,1
"116216","20154100C0803",2,1,2,2,2,3,0,0,2,0,0,9,1
"116218","20154100C0806",2,1,1,1,7,3,0,0,0,0,0,1,1
"116219","20154100C0810",1,1,1,1,6,3,0,0,0,0,0,9,1
"116220","20154100C0813",1,1,3,1,3,3,1,3,0,0,0,0,1
"116223","20154100C0818",1,1,3,1,6,3,5,1,0,0,0,0,1
"116224","20154100C0819",3,1,1,1,7,3,0,0,0,0,0,9,1
"116228","20154100C0829",3,1,1,2,8,3,0,0,0,0,0,9,1
"116229","20154100C0829",5,2,1,1,6,3,0,0,0,0,0,9,1
"116230","20154100C0838",1,1,3,1,2,3,10,9,0,0,0,0,-1
"116233","20154100C0855",2,1,1,1,7,3,0,0,0,0,0,1,1
"116234","20154100C0856",1,1,1,2,9,3,0,0,0,0,0,9,1
"116235","20154100C0856",2,2,1,1,6,3,0,0,0,0,0,9,1
"116236","20154100C0862",2,1,1,1,7,3,0,0,0,0,0,1,1
"116239","20154100C0865",1,1,1,1,7,3,0,0,0,0,0,4,1
"116240","20154100C0873",3,1,1,2,5,3,0,0,0,0,0,9,1
"116241","20154100C0874",1,1,3,2,11,3,5,1,0,0,0,0,3
"116242","20154100C0876",2,1,2,2,6,3,0,0,1,0,0,9,1
"116243","20154100C0877",1,1,1,1,8,2,0,0,0,0,0,5,1
"116244","20154100C0879",1,1,3,2,6,3,5,1,0,0,0,0,1
"116246","20154100C0884",2,1,1,2,7,3,0,0,0,0,0,9,1
"116247","20154100C0885",2,1,1,2,6,3,0,0,0,0,0,9,1
"116248","20154100C0885",2,2,2,1,5,3,0,0,1,0,0,9,1
"116249","20154100C0885",2,3,2,2,5,3,0,0,2,0,0,9,1
"116265","20154100C0907",2,1,1,1,5,2,0,0,0,0,0,3,1
"116266","20154100C0907",2,2,2,2,4,3,0,0,0,0,0,3,1
"116270","20154100C0914",2,1,1,1,9,2,0,0,0,0,0,2,1
"116274","20154100C0917",2,1,1,1,5,2,0,0,0,0,0,5,1
"116280","20154100C0937",1,1,3,1,2,3,1,1,0,0,0,0,1
"116281","20154100C0948",1,1,1,2,10,3,0,0,0,0,0,9,1
"116282","20154100C0948",1,2,2,1,10,3,0,0,1,0,0,9,1
"116286","20154100C0954",1,1,2,1,2,3,0,0,2,0,0,9,1
"116287","20154100C0957",2,1,1,1,4,3,0,0,0,0,0,1,1
"116288","20154100C0980",2,1,1,2,4,3,0,0,0,0,0,9,1
"116289","20154100C0983",2,1,1,2,7,3,0,0,0,0,0,9,1
"116291","20154100C0987",2,1,1,2,5,3,0,0,0,0,0,9,1
"116293","20154100C0992",1,1,3,2,6,3,5,3,0,0,0,0,1
"116294","20154100C0993",1,1,3,2,6,3,5,3,0,0,0,0,1
"116295","20154100C0994",1,1,1,2,7,3,0,0,0,0,0,9,1
"116296","20154100C0994",1,3,2,2,6,3,0,0,1,0,0,9,3
"116298","20154100C1000",1,1,1,2,6,3,0,0,0,0,0,1,1
"116299","20154100C1003",1,1,1,1,4,2,0,0,0,0,0,1,1
"116300","20154100C1008",3,1,1,1,2,3,0,0,0,0,0,1,1
"116301","20154100C1010",1,1,1,1,7,3,0,0,0,0,0,4,1
"116302","20154100C1015",1,1,3,1,5,2,6,9,0,0,0,0,1
"116303","20154100C1015",1,2,3,1,5,2,6,9,0,0,0,0,1
"116304","20154100C1018",1,1,1,2,5,3,0,0,0,0,0,9,1
"116309","20154100C1034",2,1,1,1,8,3,0,0,0,0,0,1,1
"116310","20154100C1040",2,1,2,2,11,3,0,0,2,0,0,9,1
"116311","20154100C1042",1,1,1,1,6,3,0,0,0,0,0,9,1
"116312","20154100C1043",2,1,1,1,5,3,0,0,0,0,0,20,-1
"116313","20154100C1046",1,1,2,1,8,3,0,0,0,4,0,11,1
"116314","20154100C1050",2,1,1,1,4,3,0,0,0,0,0,1,1
"116315","20154100C1057",2,1,1,2,3,3,0,0,0,0,0,1,1
"116316","20154100C1058",1,1,1,2,5,3,0,0,0,0,0,1,1
"116317","20154100C1062",2,1,2,2,11,3,0,0,1,0,0,9,1
"116318","20154100C1064",2,1,2,2,4,3,0,0,1,0,0,9,1
"116319","20154100C1068",1,1,3,1,7,3,8,5,0,0,0,0,1
"116321","20154100C1070",2,1,1,2,6,3,0,0,0,0,0,3,1
"116322","20154100C1071",2,1,1,2,5,3,0,0,0,0,0,9,1
"116324","20154100C1079",1,1,1,1,6,3,0,0,0,0,0,8,1
"116337","20154100C1095",2,1,1,2,7,3,0,0,0,0,0,1,1
"116338","20154100C1096",1,1,3,1,11,2,1,1,0,0,0,0,1
"116339","20154100C1097",1,2,2,2,6,3,0,0,1,0,0,19,1
"116340","20154100C1097",2,1,1,2,6,3,0,0,0,0,0,9,1
"116342","20154100C1101",1,1,1,1,6,3,0,0,0,0,0,1,1
"116348","20154100C1105",1,1,2,1,4,3,0,0,1,0,0,9,1
"116349","20154100C1105",1,2,2,1,4,3,0,0,2,0,0,9,1
"116351","20154100C1124",1,1,3,1,8,3,5,3,0,0,0,0,1
"116353","20154100C1128",1,1,3,2,11,3,9,5,0,0,0,0,1
"116357","20154100C1131",1,1,1,1,5,2,0,0,0,0,0,9,1
"116358","20154100C1131",1,2,2,1,5,3,0,0,1,0,0,9,1
"116363","20154100C1137",1,1,3,1,9,3,5,1,0,0,0,0,-1
"116364","20154100C1141",1,1,1,2,7,3,0,0,0,0,0,9,1
"116365","20154100C1141",1,2,2,1,8,3,0,0,2,0,0,9,1
"116366","20154100C1141",1,3,2,2,4,3,0,0,1,0,0,9,1
"116374","20154100C1163",1,1,1,1,5,3,0,0,0,0,0,5,1
"116375","20154100C1164",2,1,1,2,8,3,0,0,0,0,0,9,1
"116376","20154100C1165",1,1,3,1,8,2,5,1,0,0,0,0,1
"116377","20154100C1166",1,1,3,2,4,3,5,3,0,0,0,0,1
"116379","20154100C1184",2,1,1,1,7,3,0,0,0,0,0,8,1
"116380","20154100C1184",2,2,2,2,7,3,0,0,1,0,0,8,1
"116381","20154100C1187",1,1,3,2,10,2,5,3,0,0,0,0,1
"116383","20154100C1193",1,1,3,2,6,3,1,1,0,0,0,0,1
"116384","20154100C1199",1,1,3,2,11,3,5,3,0,0,0,0,1
"116393","20154100C1219",1,1,3,1,6,2,5,1,0,0,0,0,1
"116394","20154100C1220",2,1,1,1,8,3,0,0,0,0,0,11,1
"116399","20154100C1226",1,1,3,1,11,3,5,3,0,0,0,0,1
"116400","20154100C1227",1,1,1,1,4,3,0,0,0,0,0,9,1
"116401","20154100C1227",1,3,2,1,4,3,0,0,1,0,0,9,-1
"116402","20154100C1227",1,4,2,1,4,3,0,0,2,0,0,9,-1
"116403","20154100C1227",1,5,2,1,3,3,0,0,2,0,0,9,1
"116404","20154100C1227",1,6,2,1,4,3,0,0,2,0,0,9,1
"116405","20154100C1227",2,2,1,2,6,3,0,0,0,0,0,9,1
"116406","20154100C1231",2,1,1,1,3,3,0,0,0,0,0,1,1
"116409","20154100C1235",1,1,3,2,7,3,5,3,0,0,0,0,1
"116410","20154100C1355",2,1,2,2,4,3,0,0,0,4,0,11,1
"117740","20154100J0168",1,1,3,1,8,3,5,1,0,0,0,0,1
"117741","20154100J0169",1,1,1,1,9,3,0,0,0,0,0,9,1
"117742","20154100J0169",1,2,2,1,8,3,0,0,1,0,0,9,1
"117906","20154100J0533",1,1,3,1,8,2,5,1,0,0,0,0,1
"117939","20154100J0604",1,1,1,2,6,3,0,0,0,0,0,9,1
"117957","20154100J0640",1,1,3,2,6,3,1,3,0,0,0,0,1
"117958","20154100J0640",1,2,3,1,1,3,1,3,0,0,0,0,1
"117987","20154100J0706",1,1,1,1,4,3,0,0,0,0,0,1,1
"118356","20154100T1075",1,1,1,2,8,2,0,0,0,0,0,9,3
"135985","2015450020865",1,1,1,1,6,3,0,0,0,0,0,1,1
"135999","2015450020916",1,1,2,2,6,3,0,0,1,0,0,9,1
"136014","2015450020966",1,1,1,1,11,3,0,0,0,0,0,9,1
"136040","2015450021186",2,1,2,2,9,3,0,0,0,0,0,5,1
"136068","2015450021284",2,1,1,1,6,3,0,0,0,0,0,1,1
"136077","2015450021351",1,1,3,2,8,3,8,3,0,0,0,0,1
"136086","2015450021389",2,1,1,1,6,3,0,0,0,0,0,1,1
"136104","2015450021404",1,1,1,2,4,3,0,0,0,0,0,9,1
"136111","2015450021433",1,1,1,2,6,3,0,0,0,0,0,9,1
"1361391","2015450021514",1,1,1,2,10,3,0,0,0,0,0,9,1
